Image,Inferences,Infered class,Expected class,Average Inference Time (ms),Average energy spent (J),Average power (W)
/share/kbench/imagenet/tflite/persian_cat/n02123394_3329.bmp,1,persian cat (84.33%) ,persian_cat,623.95,1.67962,2.6927775551102204
/share/kbench/imagenet/tflite/persian_cat/n02123394_3152.bmp,1,persian cat (100.00%),persian_cat,562.271,1.5761500000000006,2.806385572126328
/share/kbench/imagenet/tflite/persian_cat/n02123394_6048.bmp,1,persian cat (97.15%) ,persian_cat,569.817,1.5859250000000018,2.7823245614035117
/share/kbench/imagenet/tflite/persian_cat/n02123394_1292.bmp,1,persian cat (97.59%) ,persian_cat,573.389,1.5952349999999993,2.784005235602093
/share/kbench/imagenet/tflite/persian_cat/n02123394_5905.bmp,1,persian cat (67.78%) ,persian_cat,564.917,1.583349999999999,2.8011354153889196
/share/kbench/imagenet/tflite/persian_cat/n02123394_6099.bmp,1,persian cat (90.04%) ,persian_cat,553.611,1.5660249999999984,2.823936220560141
/share/kbench/imagenet/tflite/persian_cat/n02123394_1826.bmp,1,persian cat (99.93%),persian_cat,571.821,1.5994049999999993,2.798158275888726
/share/kbench/imagenet/tflite/persian_cat/n02123394_3786.bmp,1,persian cat (99.71%) ,persian_cat,576.583,1.6018049999999995,2.7782724894846016
/share/kbench/imagenet/tflite/persian_cat/n02123394_511.bmp,1,persian cat (98.95%) ,persian_cat,562.236,1.5794350000000008,2.8053907637655433
/share/kbench/imagenet/tflite/persian_cat/n02123394_1310.bmp,1,persian cat (99.91%),persian_cat,573.547,1.5912799999999991,2.7753055871592744
/share/kbench/imagenet/tflite/persian_cat/n02123394_513.bmp,1,persian cat (99.71%),persian_cat,560.399,1.5771999999999993,2.813614662372922
/share/kbench/imagenet/tflite/persian_cat/n02123394_731.bmp,1,persian cat (99.99%),persian_cat,623.213,1.690990000000003,2.709919871794877
/share/kbench/imagenet/tflite/persian_cat/n02123394_10157.jpeg.bmp,1,persian cat (99.37%) ,persian_cat,565.827,1.58854,2.805160627229976
/share/kbench/imagenet/tflite/persian_cat/n02123394_3183.bmp,1,persian cat (99.54%),persian_cat,579.377,1.60895,2.7760662792402218
/share/kbench/imagenet/tflite/persian_cat/n02123394_4299.bmp,1,persian cat (96.84%) ,persian_cat,577.466,1.6036600000000016,2.7797831134915287
/share/kbench/imagenet/tflite/persian_cat/n02123394_3179.bmp,1,persian cat (99.99%),persian_cat,599.704,1.6484650000000012,2.748999835925883
/share/kbench/imagenet/tflite/persian_cat/n02123394_10136.bmp,1,persian cat (99.57%) ,persian_cat,570.842,1.5940200000000004,2.7909449518656375
/share/kbench/imagenet/tflite/persian_cat/n02123394_9083.bmp,1,persian cat (88.76%) ,persian_cat,545.337,1.5481899999999982,2.839027939508791
/share/kbench/imagenet/tflite/persian_cat/n02123394_619.bmp,1,persian cat (99.82%),persian_cat,570.936,1.5943349999999985,2.7918568911716384
/share/kbench/imagenet/tflite/persian_cat/n02123394_5938.bmp,1,persian cat (99.96%),persian_cat,559.319,1.582329999999999,2.822766224139326
/share/kbench/imagenet/tflite/persian_cat/n02123394_1814.bmp,1,persian cat (99.98%),persian_cat,560.433,1.5750250000000001,2.8097346142555883
/share/kbench/imagenet/tflite/persian_cat/n02123394_1594.bmp,1,persian cat (99.04%) ,persian_cat,587.386,1.6258900000000023,2.7670618346596725
/share/kbench/imagenet/tflite/persian_cat/n02123394_6265.bmp,1,persian cat (81.29%) ,persian_cat,591.285,1.6346599999999984,2.7667839512855856
/share/kbench/imagenet/tflite/persian_cat/n02123394_2227.bmp,1,persian cat (99.38%) ,persian_cat,685.16,1.9853949999999998,2.8999578923344647
/share/kbench/imagenet/tflite/persian_cat/n02123394_7008.bmp,1,persian cat (69.93%) ,persian_cat,550.296,1.5589350000000004,2.8315954259168197
/share/kbench/imagenet/tflite/persian_cat/n02123394_1286.bmp,1,persian cat (96.92%) ,persian_cat,579.117,1.605089999999999,2.776938302871741
/share/kbench/imagenet/tflite/persian_cat/n02123394_5921.bmp,1,persian cat (99.79%) ,persian_cat,548.602,1.55809,2.843229927007299
/share/kbench/imagenet/tflite/persian_cat/n02123394_3889.bmp,1,persian cat (99.81%),persian_cat,559.893,1.5723600000000004,2.812808586762076
/share/kbench/imagenet/tflite/persian_cat/n02123394_3225.bmp,1,persian cat (46.09%) ,persian_cat,620.331,1.6894799999999999,2.7226444798277676
/share/kbench/imagenet/tflite/persian_cat/n02123394_2788.bmp,1,persian cat (99.87%),persian_cat,595.181,1.6445249999999991,2.760872678446051
/share/kbench/imagenet/tflite/persian_cat/n02123394_8212.bmp,1,persian cat (99.62%) ,persian_cat,575.679,1.6104049999999996,2.793049314993087
/share/kbench/imagenet/tflite/persian_cat/n02123394_2457.bmp,1,persian cat (99.71%) ,persian_cat,593.076,1.6461499999999996,2.7751127515662564
/share/kbench/imagenet/tflite/persian_cat/n02123394_4385.bmp,1,persian cat (99.99%),persian_cat,566.906,1.590794999999999,2.8056349206349194
/share/kbench/imagenet/tflite/persian_cat/n02123394_2969.bmp,1,persian cat (100.00%),persian_cat,575.21,1.6081199999999984,2.796730434782606
/share/kbench/imagenet/tflite/persian_cat/n02123394_4713.bmp,1,persian cat (99.97%),persian_cat,582.755,1.6179799999999995,2.7800343642611676
