Kernel Name,Average Time (μs),Standard Deviation,Average energy spent (J),Standard Deviation,Average power (W),Standard Deviation
CONV_2D,21856.444444444445,340.48465819936115,0.060440231481481484,0.0014502209097779085,2.7719465144492665,0.028943074571824323
DEPTHWISE_CONV_2D,31903.550925925927,163.5980202244663,0.08384291666666667,0.0013503487418208063,2.62779233976435,0.02902758466964033
CONV_2D,25202.74537037037,464.6832403556808,0.0779331712962963,0.001461451591078196,3.09264257227765,0.033552675988168856
DEPTHWISE_CONV_2D,14483.175925925925,92.1552965363262,0.040255046296296296,0.0014012463029604598,2.7693200977063994,0.03388714389037306
CONV_2D,14826.75,301.591185308118,0.0476950462962963,0.0013536816217419219,3.2162116136326024,0.04100545956386668
DEPTHWISE_CONV_2D,27028.347222222223,144.46637053136683,0.07221164351851851,0.0009530996983306567,2.6690870218304212,0.026803770948434537
CONV_2D,19123.805555555555,495.02902006839616,0.06129037037037037,0.0018160001585321365,3.2106577222688593,0.03003016985546851
DEPTHWISE_CONV_2D,7117.986111111111,58.73760540386582,0.021032592592592592,0.0008766022318635135,2.9602101853515936,0.047495076457851906
CONV_2D,9797.662037037036,197.16239697527433,0.03328958333333334,0.0011307087921676323,3.399999689239819,0.05699562374180645
DEPTHWISE_CONV_2D,13014.226851851852,90.24241745768828,0.03646081018518519,0.0007741066631978918,2.804625467220513,0.04414168652067609
CONV_2D,14707.162037037036,223.21550922553175,0.0492619675925926,0.0013101282605664786,3.354281330731001,0.038778033520115066
DEPTHWISE_CONV_2D,3334.550925925926,37.92594146728197,0.01162287037037037,0.0013994600816862183,3.447501292967819,0.14259307634873544
CONV_2D,7051.143518518518,104.89409453873706,0.02446076388888889,0.0009270311757071736,3.484507900912191,0.06570929481306455
DEPTHWISE_CONV_2D,6166.2962962962965,48.092360843150175,0.019097523148148148,0.0011324934589874453,3.102870401662875,0.07982957252588223
CONV_2D,12193.555555555555,420.3836064158662,0.04079805555555556,0.001744448911883877,3.3546090077927904,0.04475138123081656
DEPTHWISE_CONV_2D,5981.060185185185,43.77976329355585,0.018338981481481484,0.0007059832778090099,3.0784644004964123,0.07805072481301056
CONV_2D,12135.087962962964,195.75688021473482,0.04157530092592593,0.0010541342890061029,3.4270624336423294,0.04220056289677491
DEPTHWISE_CONV_2D,6175.638888888889,63.174135930911504,0.018927175925925927,0.0011753553980148562,3.0678127057241196,0.08064444881311612
CONV_2D,12084.574074074075,190.84940270546184,0.04073909722222222,0.001121386788093565,3.373648290452495,0.04323221670145313
DEPTHWISE_CONV_2D,5990.037037037037,46.36268573171627,0.01846627314814815,0.000691639138957764,3.0803283554441663,0.0759334994897176
CONV_2D,12164.337962962964,313.0849808366414,0.04174706018518519,0.001530518337242976,3.427229368472047,0.04876144318327721
DEPTHWISE_CONV_2D,6158.564814814815,102.58368518291029,0.018861574074074076,0.001172614135672813,3.0660332794951186,0.08436690329284328
CONV_2D,12156.287037037036,363.87127737515675,0.040734629629629635,0.0016793498940153877,3.359047679487771,0.040775283701059116
DEPTHWISE_CONV_2D,1587.7037037037037,32.462302712433846,0.007254675925925927,0.0014060236275654442,4.612106002955465,0.6850024478627826
CONV_2D,6804.259259259259,154.63411836465545,0.024213750000000003,0.0012432461290910986,3.581218953986567,0.08471496525288583
DEPTHWISE_CONV_2D,2780.421296296296,34.25224121060176,0.010545277777777778,0.0013292558892612823,3.821536932753037,0.25901418855991515
CONV_2D,12400.319444444445,482.8274793413262,0.04305405092592593,0.0017817903896858694,3.4735118804494522,0.0546244614945106
AVERAGE_POOL_2D,182.20833333333334,7.87389763007425,0.0011680787037037037,0.002318326371566787,1.1683330638044653,2.318849266508401
CONV_2D,2397.837962962963,132.18924650722076,0.00995164351851852,0.0014499528912381404,4.272562380493567,0.28925764609329796
RESHAPE,4.092592592592593,0.43112765654899315,0.0,0.0,0.0,0.0
SOFTMAX,129.1851851851852,9.443445844084186,0.0009100694444444445,0.002184451446056302,0.9101303850534961,2.184590606345425
