Image,Inferences,Infered class,Expected class,Average Inference Time (ms),Average energy spent (J),Average power (W)
/share/kbench/imagenet/tflite/persian_cat/n02123394_3329.bmp,1,persian cat (56.47%) ,persian_cat,335.315,0.9502699999999993,2.8366268656716396
/share/kbench/imagenet/tflite/persian_cat/n02123394_3152.bmp,1,persian cat (100.00%),persian_cat,335.737,0.9534699999999988,2.8377083333333295
/share/kbench/imagenet/tflite/persian_cat/n02123394_6048.bmp,1,persian cat (51.37%) ,persian_cat,335.61,0.9526949999999996,2.8354017857142844
/share/kbench/imagenet/tflite/persian_cat/n02123394_1292.bmp,1,persian cat (100.00%),persian_cat,335.314,0.9532899999999999,2.8456417910447755
/share/kbench/imagenet/tflite/persian_cat/n02123394_5905.bmp,1,persian cat (85.49%) ,persian_cat,336.772,0.9589300000000002,2.845489614243324
/share/kbench/imagenet/tflite/persian_cat/n02123394_6099.bmp,1,persian cat (88.63%) ,persian_cat,335.228,0.9541849999999997,2.84831343283582
/share/kbench/imagenet/tflite/persian_cat/n02123394_1826.bmp,1,persian cat (100.00%),persian_cat,335.758,0.954154999999999,2.8482238805970117
/share/kbench/imagenet/tflite/persian_cat/n02123394_3786.bmp,1,persian cat (98.82%) ,persian_cat,335.472,0.9530749999999995,2.8449999999999984
/share/kbench/imagenet/tflite/persian_cat/n02123394_511.bmp,1,persian cat (98.82%) ,persian_cat,335.151,0.9569949999999995,2.8567014925373115
/share/kbench/imagenet/tflite/persian_cat/n02123394_1310.bmp,1,persian cat (100.00%),persian_cat,335.504,0.9574549999999986,2.849568452380948
/share/kbench/imagenet/tflite/persian_cat/n02123394_513.bmp,1,persian cat (92.16%) ,persian_cat,334.704,0.9563999999999999,2.854925373134328
/share/kbench/imagenet/tflite/persian_cat/n02123394_731.bmp,1,persian cat (100.00%),persian_cat,338.664,0.9659399999999994,2.8493805309734497
/share/kbench/imagenet/tflite/persian_cat/n02123394_10157.jpeg.bmp,1,persian cat (81.57%) ,persian_cat,333.866,0.9521749999999994,2.8508233532934115
/share/kbench/imagenet/tflite/persian_cat/n02123394_3183.bmp,1,persian cat (99.61%),persian_cat,334.335,0.9544849999999998,2.8577395209580834
/share/kbench/imagenet/tflite/persian_cat/n02123394_4299.bmp,1,persian cat (87.06%) ,persian_cat,335.037,0.9559850000000001,2.8536865671641793
/share/kbench/imagenet/tflite/persian_cat/n02123394_3179.bmp,1,persian cat (100.00%),persian_cat,334.679,0.9564849999999993,2.85517910447761
/share/kbench/imagenet/tflite/persian_cat/n02123394_10136.bmp,1,persian cat (97.25%) ,persian_cat,333.96,0.9577749999999998,2.867589820359281
/share/kbench/imagenet/tflite/persian_cat/n02123394_9083.bmp,1,persian cat (72.55%) ,persian_cat,334.711,0.9578300000000004,2.852450392757329
/share/kbench/imagenet/tflite/persian_cat/n02123394_619.bmp,1,persian cat (100.00%),persian_cat,334.299,0.9562950000000007,2.8574690761810015
/share/kbench/imagenet/tflite/persian_cat/n02123394_5938.bmp,1,persian cat (100.00%),persian_cat,334.474,0.9556599999999997,2.8641214725147357
/share/kbench/imagenet/tflite/persian_cat/n02123394_1814.bmp,1,persian cat (100.00%),persian_cat,333.929,0.9545649999999997,2.8551240514315417
/share/kbench/imagenet/tflite/persian_cat/n02123394_1594.bmp,1,persian cat (89.80%) ,persian_cat,333.008,0.9537900000000004,2.8613727943093705
/share/kbench/imagenet/tflite/persian_cat/n02123394_6265.bmp,1,persian cat (55.29%) ,persian_cat,334.084,0.9507199999999995,2.852958912078161
/share/kbench/imagenet/tflite/persian_cat/n02123394_2227.bmp,1,persian cat (99.61%),persian_cat,334.254,0.9557299999999999,2.861467065868263
/share/kbench/imagenet/tflite/persian_cat/n02123394_7008.bmp,1,persian cat (48.63%) ,persian_cat,334.438,0.9605349999999991,2.8672686567164156
/share/kbench/imagenet/tflite/persian_cat/n02123394_1286.bmp,1,persian cat (79.22%) ,persian_cat,336.024,0.9673049999999996,2.8722847461755596
/share/kbench/imagenet/tflite/persian_cat/n02123394_5921.bmp,1,persian cat (100.00%),persian_cat,334.568,0.9602749999999992,2.8693615642973214
/share/kbench/imagenet/tflite/persian_cat/n02123394_3889.bmp,1,persian cat (95.29%) ,persian_cat,335.522,0.9594999999999992,2.867045815983213
/share/kbench/imagenet/tflite/persian_cat/n02123394_3225.bmp,1,persian cat (34.90%) ,persian_cat,335.201,0.9568950000000003,2.8535497680432647
/share/kbench/imagenet/tflite/persian_cat/n02123394_2788.bmp,1,persian cat (100.00%),persian_cat,334.826,0.9586749999999993,2.8588578933727042
/share/kbench/imagenet/tflite/persian_cat/n02123394_8212.bmp,1,persian cat (86.27%) ,persian_cat,335.421,0.9536249999999978,2.853318859942913
/share/kbench/imagenet/tflite/persian_cat/n02123394_2457.bmp,1,persian cat (87.84%) ,persian_cat,334.983,0.9587550000000001,2.861955223880597
/share/kbench/imagenet/tflite/persian_cat/n02123394_4385.bmp,1,persian cat (100.00%),persian_cat,335.053,0.9623999999999996,2.864285714285713
/share/kbench/imagenet/tflite/persian_cat/n02123394_2969.bmp,1,persian cat (100.00%),persian_cat,335.858,0.9558149999999984,2.853110488101888
/share/kbench/imagenet/tflite/persian_cat/n02123394_4713.bmp,1,persian cat (100.00%),persian_cat,335.439,0.9580749999999999,2.8485305037785387
/share/kbench/imagenet/tflite/persian_cat/n02123394_1914.bmp,1,persian cat (98.82%) ,persian_cat,340.686,0.9693599999999996,2.8489803509617855
/share/kbench/imagenet/tflite/persian_cat/n02123394_2545.bmp,1,persian cat (100.00%),persian_cat,339.734,1.0068699999999984,2.9675363086363564
/share/kbench/imagenet/tflite/persian_cat/n02123394_2721.bmp,1,persian cat (87.84%) ,persian_cat,335.411,0.9624199999999998,2.8787383441350975
/share/kbench/imagenet/tflite/persian_cat/n02123394_240.bmp,1,persian cat (87.06%) ,persian_cat,336.046,0.9656,2.8814850756598838
/share/kbench/imagenet/tflite/persian_cat/n02123394_8172.bmp,1,persian cat (100.00%),persian_cat,335.111,0.9643350000000002,2.870044642857143
