Image,Inferences,Infered class,Expected class,Average Inference Time (ms),Average energy spent (J),Average power (W)
/share/kbench/imagenet/tflite/persian_cat/n02123394_3329.bmp,10,persian cat (56.47%) ,persian_cat,325.982,0.9370434999999997,2.875514146293076
/share/kbench/imagenet/tflite/persian_cat/n02123394_3152.bmp,10,persian cat (100.00%),persian_cat,328.583,0.9468319999999968,2.881314647622846
/share/kbench/imagenet/tflite/persian_cat/n02123394_6048.bmp,10,persian cat (51.37%) ,persian_cat,329.123,0.949783999999999,2.885383508336077
/share/kbench/imagenet/tflite/persian_cat/n02123394_1292.bmp,10,persian cat (100.00%),persian_cat,329.441,0.9495159999999956,2.8832045979240473
/share/kbench/imagenet/tflite/persian_cat/n02123394_5905.bmp,10,persian cat (85.49%) ,persian_cat,327.456,0.9459799999999954,2.8893708002443352
/share/kbench/imagenet/tflite/persian_cat/n02123394_6099.bmp,10,persian cat (88.63%) ,persian_cat,328.997,0.9527354999999929,2.8951565002952506
/share/kbench/imagenet/tflite/persian_cat/n02123394_1826.bmp,10,persian cat (100.00%),persian_cat,325.245,0.9409924999999948,2.8942466273508662
/share/kbench/imagenet/tflite/persian_cat/n02123394_3786.bmp,10,persian cat (98.82%) ,persian_cat,329.241,0.9584964999999969,2.910851297600749
/share/kbench/imagenet/tflite/persian_cat/n02123394_511.bmp,10,persian cat (98.82%) ,persian_cat,327.925,0.9485709999999946,2.8927618361657492
/share/kbench/imagenet/tflite/persian_cat/n02123394_1310.bmp,10,persian cat (100.00%),persian_cat,326.094,0.9439684999999945,2.8947209444955364
/share/kbench/imagenet/tflite/persian_cat/n02123394_513.bmp,10,persian cat (92.16%) ,persian_cat,328.619,0.9513209999999944,2.8950730371271893
/share/kbench/imagenet/tflite/persian_cat/n02123394_731.bmp,10,persian cat (100.00%),persian_cat,329.353,0.9543884999999953,2.8974676690017183
/share/kbench/imagenet/tflite/persian_cat/n02123394_10157.jpeg.bmp,10,persian cat (81.57%) ,persian_cat,328.392,0.9507734999999948,2.895900120375943
/share/kbench/imagenet/tflite/persian_cat/n02123394_3183.bmp,10,persian cat (99.61%),persian_cat,329.623,0.9570259999999939,2.9034159290566977
/share/kbench/imagenet/tflite/persian_cat/n02123394_4299.bmp,10,persian cat (87.06%) ,persian_cat,329.155,0.9541874999999953,2.897880704077088
/share/kbench/imagenet/tflite/persian_cat/n02123394_3179.bmp,10,persian cat (100.00%),persian_cat,328.321,0.9524914999999933,2.9020185001759717
/share/kbench/imagenet/tflite/persian_cat/n02123394_10136.bmp,10,persian cat (97.25%) ,persian_cat,328.398,0.9520384999999972,2.8988251162098413
/share/kbench/imagenet/tflite/persian_cat/n02123394_9083.bmp,10,persian cat (72.55%) ,persian_cat,328.182,0.9520259999999965,2.900907718515346
/share/kbench/imagenet/tflite/persian_cat/n02123394_619.bmp,10,persian cat (100.00%),persian_cat,326.648,0.9494754999999955,2.907150949173287
/share/kbench/imagenet/tflite/persian_cat/n02123394_5938.bmp,10,persian cat (100.00%),persian_cat,327.327,0.9513439999999941,2.9064007144752515
/share/kbench/imagenet/tflite/persian_cat/n02123394_1814.bmp,10,persian cat (100.00%),persian_cat,322.407,0.9373844999999961,2.9077275808163754
/share/kbench/imagenet/tflite/persian_cat/n02123394_1594.bmp,10,persian cat (89.80%) ,persian_cat,328.347,0.9545559999999972,2.9075723423697752
/share/kbench/imagenet/tflite/persian_cat/n02123394_6265.bmp,10,persian cat (55.29%) ,persian_cat,329.233,0.9565774999999995,2.904881566960217
/share/kbench/imagenet/tflite/persian_cat/n02123394_2227.bmp,10,persian cat (99.61%),persian_cat,329.536,0.9578199999999951,2.906014384925213
/share/kbench/imagenet/tflite/persian_cat/n02123394_7008.bmp,10,persian cat (48.63%) ,persian_cat,329.034,0.9554799999999958,2.9036287067088957
/share/kbench/imagenet/tflite/persian_cat/n02123394_1286.bmp,10,persian cat (79.22%) ,persian_cat,328.603,0.9551144999999999,2.907177543532991
/share/kbench/imagenet/tflite/persian_cat/n02123394_5921.bmp,10,persian cat (100.00%),persian_cat,327.497,0.9499914999999965,2.900737404580142
/share/kbench/imagenet/tflite/persian_cat/n02123394_3889.bmp,10,persian cat (95.29%) ,persian_cat,333.721,0.9677259999999974,2.8994233317294453
/share/kbench/imagenet/tflite/persian_cat/n02123394_3225.bmp,10,persian cat (34.90%) ,persian_cat,333.457,0.9675704999999983,2.902026519716972
/share/kbench/imagenet/tflite/persian_cat/n02123394_2788.bmp,10,persian cat (100.00%),persian_cat,332.328,0.9633684999999998,2.899764632983275
/share/kbench/imagenet/tflite/persian_cat/n02123394_8212.bmp,10,persian cat (86.27%) ,persian_cat,333.543,0.9662394999999968,2.896401378896873
/share/kbench/imagenet/tflite/persian_cat/n02123394_2457.bmp,10,persian cat (87.84%) ,persian_cat,333.994,0.9680669999999985,2.8976641357063544
